32
96
144
240
272
288
304
320
336
336
352
368
368
384
384
400
400
416
416
416
432
448
448
464
480
480
496
496
512
528
560
576
608
640
688
720
752
784
800
832
848
864
896
912
912
928
944
944
944
960
960
960
960
960
976
976
976
976
976
960
960
960
960
960
960
960
944
944
944
944
928
928
912
912
896
896
880
864
864
848
848
832
832
816
816
816
800
800
800
784


32
96
144
240
272
288
304
320
336
336
352
368
368
384
384
400
400
416
416
416
432
448
448
464
480
480
496
496
512
528
560
576
608
640
688
720
752
784
800
832
848
864
896
912
912
928
944
944
944
960
960
960
960
960
976
976
976
976
976
960
960
960
960
960
960
960
944
944
944
944
928
928
912
912
896
896
880
864
864
848
848
832
832
816
816
816
800
800
800
784


